label,key,iri,type
Management der Anwendungsentwicklung und -wartung im Fachbereich Wirtschaftsinformatik (WI-MAW),streams/conf/wimaw,https://dblp.org/streams/conf/wimaw,https://dblp.org/rdf/schema#Conference
Majorov International Conference on Software Engineering and Computer Systems (MICSECS),streams/conf/micsecs,https://dblp.org/streams/conf/micsecs,https://dblp.org/rdf/schema#Conference
International Workshop on Middleware for the Computing Continuum (Mid4CC),streams/conf/mid4cc,https://dblp.org/streams/conf/mid4cc,https://dblp.org/rdf/schema#Conference
International Workshop on Fuzzy Logic and Applications (WILF),streams/conf/wilf,https://dblp.org/streams/conf/wilf,https://dblp.org/rdf/schema#Conference
International Workshop on Middleware for Digital Twin (Midd4DT),streams/conf/midd4dt,https://dblp.org/streams/conf/midd4dt,https://dblp.org/rdf/schema#Conference
International Middleware Conference (Middleware),streams/conf/middleware,https://dblp.org/streams/conf/middleware,https://dblp.org/rdf/schema#Conference
Medical Imaging and Informatics (MIMI),streams/conf/mimi,https://dblp.org/streams/conf/mimi,https://dblp.org/rdf/schema#Conference
International Middleware Conference: Doctoral Symposium (Middleware Doctoral Symposium),streams/conf/middlewareds,https://dblp.org/streams/conf/middlewareds,https://dblp.org/rdf/schema#Conference
Workshop on Middleware for the Edge (MIDDLEWEDGE),streams/conf/middlewedge,https://dblp.org/streams/conf/middlewedge,https://dblp.org/rdf/schema#Conference
Wikidata Workshop (Wikidata),streams/conf/wikidata,https://dblp.org/streams/conf/wikidata,https://dblp.org/rdf/schema#Conference
Machine Intelligence and Digital Interaction Conference (MIDI),streams/conf/midi,https://dblp.org/streams/conf/midi,https://dblp.org/rdf/schema#Conference
International Conference on Medical Imaging with Deep Learning (MIDL),streams/conf/midl,https://dblp.org/streams/conf/midl,https://dblp.org/rdf/schema#Conference
Workshop on Information Integration on the Web (WIIW),streams/conf/wiiw,https://dblp.org/streams/conf/wiiw,https://dblp.org/rdf/schema#Conference
Medical Imaging: Digital Pathology,streams/conf/midp,https://dblp.org/streams/conf/midp,https://dblp.org/rdf/schema#Conference
International Workshop on Middleware for Sensor Networks (MidSens),streams/conf/midsens-ws,https://dblp.org/streams/conf/midsens-ws,https://dblp.org/rdf/schema#Conference
Wuhan International Conference on E-Business (WHICEB),streams/conf/whiceb,https://dblp.org/streams/conf/whiceb,https://dblp.org/rdf/schema#Conference
International Conference on Implementation and Application of Automata (CIAA),streams/conf/wia,https://dblp.org/streams/conf/wia,https://dblp.org/rdf/schema#Conference
International Conference on Computer Vision/Computer Graphics Collaboration Techniques (MIRAGE),streams/conf/mirage,https://dblp.org/streams/conf/mirage,https://dblp.org/rdf/schema#Conference
Biomimetic Neural Learning for Intelligent Robots (MirrorBot),streams/conf/mirrorbot,https://dblp.org/streams/conf/mirrorbot,https://dblp.org/rdf/schema#Conference
Wissensbasierte Systeme,streams/conf/wi,https://dblp.org/streams/conf/wi,https://dblp.org/rdf/schema#Conference
International Workshop on Advances in Multimedia Information Systems (MIS),streams/conf/mis,https://dblp.org/streams/conf/mis,https://dblp.org/rdf/schema#Conference
International Conference on Methodologies and Intelligent Systems for Technology Enhanced Learning (MIS4TEL),streams/conf/mis4tel,https://dblp.org/streams/conf/mis4tel,https://dblp.org/rdf/schema#Conference
Workshop on Hyperspectral Image and Signal Processing (WHISPERS),streams/conf/whispers,https://dblp.org/streams/conf/whispers,https://dblp.org/rdf/schema#Conference
International Symposium on Modelling and Implementation of Complex Systems (MISC),streams/conf/misc,https://dblp.org/streams/conf/misc,https://dblp.org/rdf/schema#Conference
Multidisciplinary International Symposium on Disinformation in Open Online Media (MISDOOM),streams/conf/misdoom,https://dblp.org/streams/conf/misdoom,https://dblp.org/rdf/schema#Conference
Multimedia Information Retrieval Applications (MIRA),streams/conf/mira,https://dblp.org/streams/conf/mira,https://dblp.org/rdf/schema#Conference
International Conference on Multidisciplinary Social Networks Research (MISNC),streams/conf/misnc,https://dblp.org/streams/conf/misnc,https://dblp.org/rdf/schema#Conference
Workshop on Modularity in Systems Software (MISS),streams/conf/miss,https://dblp.org/streams/conf/miss,https://dblp.org/rdf/schema#Conference
Wireless Health (WH),streams/conf/wh,https://dblp.org/streams/conf/wh,https://dblp.org/rdf/schema#Conference
International Conference on Multimedia and Network Information Systems (MISSI),streams/conf/missi,https://dblp.org/streams/conf/missi,https://dblp.org/rdf/schema#Conference
MIT-JSME Workshops (MIT-JSME),streams/conf/mitjsme,https://dblp.org/streams/conf/mitjsme,https://dblp.org/rdf/schema#Conference
Workshop on Generative Technologies (WGT),streams/conf/wgt,https://dblp.org/streams/conf/wgt,https://dblp.org/rdf/schema#Conference
Annual Conference on Medical Image Understanding and Analysis (MIUA),streams/conf/miua,https://dblp.org/streams/conf/miua,https://dblp.org/rdf/schema#Conference
International Conference on Multi-disciplinary Trends in Artificial Intelligence (MIWAI),streams/conf/miwai,https://dblp.org/streams/conf/miwai,https://dblp.org/rdf/schema#Conference
International Symposium on Multispectral Image Processing and Pattern Recognition (MIPPR),streams/conf/mippr,https://dblp.org/streams/conf/mippr,https://dblp.org/rdf/schema#Conference
Multimedia Information Analysis and Retrieval (MINAR),streams/conf/minar,https://dblp.org/streams/conf/minar,https://dblp.org/rdf/schema#Conference
Workshop on Workflows in Distributed Environments (WiDE),streams/conf/wide,https://dblp.org/streams/conf/wide,https://dblp.org/rdf/schema#Conference
"International Conference on Machine Learning, Image Processing, Network Security and Data Sciences (MIND)",streams/conf/mind,https://dblp.org/streams/conf/mind,https://dblp.org/rdf/schema#Conference
International Symposium on Pervasive Computing Paradigms for Mental Health (MindCare),streams/conf/mindcare,https://dblp.org/streams/conf/mindcare,https://dblp.org/rdf/schema#Conference
Working IEEE/IFIP Conference on Software Architecture (WICSA),streams/conf/wicsa,https://dblp.org/streams/conf/wicsa,https://dblp.org/rdf/schema#Conference
International Conference on Entertainment and Media in the Ubiquitous Era (Mindtrek),streams/conf/mindtrek,https://dblp.org/streams/conf/mindtrek,https://dblp.org/rdf/schema#Conference
Workshop on Middleware for Network Eccentric and Mobile Applications (MiNEMA),streams/conf/minema,https://dblp.org/streams/conf/minema,https://dblp.org/rdf/schema#Conference
Workshop on Information Credibility on the Web (WICOW),streams/conf/wicow,https://dblp.org/streams/conf/wicow,https://dblp.org/rdf/schema#Conference
Annual ACM Workshop on Mining Network Data (MineNet),streams/conf/minenet,https://dblp.org/streams/conf/minenet,https://dblp.org/rdf/schema#Conference
"International Conference on Modeling, Simulation & Visualization Methods (MSV)",streams/conf/msv,https://dblp.org/streams/conf/msv,https://dblp.org/rdf/schema#Conference
International Wireless Internet Conference (WiCON),streams/conf/wicon,https://dblp.org/streams/conf/wicon,https://dblp.org/rdf/schema#Conference
Conference on Multimedia Information Processing and Retrieval (MIPR),streams/conf/mipr,https://dblp.org/streams/conf/mipr,https://dblp.org/rdf/schema#Conference
"International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)",streams/conf/mipro,https://dblp.org/streams/conf/mipro,https://dblp.org/rdf/schema#Conference
Eurographics Workshop on Intelligent Cinematography and Editing (WICED),streams/conf/wiced,https://dblp.org/streams/conf/wiced,https://dblp.org/rdf/schema#Conference
Business Intelligence Systems (miproBIS),streams/conf/miproBIS,https://dblp.org/streams/conf/miproBIS,https://dblp.org/rdf/schema#Conference
Multimedia Interactive Protocols and Systems (MIPS),streams/conf/mips,https://dblp.org/streams/conf/mips,https://dblp.org/rdf/schema#Conference
Workshop on Image Analysis for Multimedia Interactive Services (WIAMIS),streams/conf/wiamis,https://dblp.org/streams/conf/wiamis,https://dblp.org/rdf/schema#Conference
International Conference on Multimedia Retrieval (ICMR),streams/conf/mir,https://dblp.org/streams/conf/mir,https://dblp.org/rdf/schema#Conference
Nordic Conference on Human-Computer Interaction (NordiCHI),streams/conf/nordichi,https://dblp.org/streams/conf/nordichi,https://dblp.org/rdf/schema#Conference
International Workshop on Network and Operating System Support for Digital Audio and Video (NOSSDAV),streams/conf/nossdav,https://dblp.org/streams/conf/nossdav,https://dblp.org/rdf/schema#Conference
ACM Workshop on Visible Light Communication Systems (VLCS),streams/conf/vlcs,https://dblp.org/streams/conf/vlcs,https://dblp.org/rdf/schema#Conference
Virtual Conference on Communications (VCC),streams/conf/vcc,https://dblp.org/streams/conf/vcc,https://dblp.org/rdf/schema#Conference
International Workshop on Normative Multiagent Systems (NORMAS),streams/conf/normas,https://dblp.org/streams/conf/normas,https://dblp.org/rdf/schema#Conference
Workshop on Economics of Peer-to-Peer Systems (P2PECON),streams/conf/p2pecon,https://dblp.org/streams/conf/p2pecon,https://dblp.org/rdf/schema#Conference
Workshop on the Normative Design and Evaluation of Recommender Systems (NORMalize),streams/conf/normalize,https://dblp.org/streams/conf/normalize,https://dblp.org/rdf/schema#Conference
Very Large Data Bases Conference (VLDB),streams/conf/vldb,https://dblp.org/streams/conf/vldb,https://dblp.org/rdf/schema#Conference
International Workshop on Information Retrieval in Peer-to-Peer Networks (P2PIR),streams/conf/p2pir,https://dblp.org/streams/conf/p2pir,https://dblp.org/rdf/schema#Conference
Nordic Conference on Secure IT Systems (NordSec),streams/conf/nordsec,https://dblp.org/streams/conf/nordsec,https://dblp.org/rdf/schema#Conference
Eurographics Workshop on Visual Computing for Biology and Medicine (VCBM),streams/conf/vcbm,https://dblp.org/streams/conf/vcbm,https://dblp.org/rdf/schema#Conference
Nordic Symposium on Cloud Computing & Internet Technologies (NordiCloud),streams/conf/nordicloud,https://dblp.org/streams/conf/nordicloud,https://dblp.org/rdf/schema#Conference
Peer-to-Peer Knowledge Management (P2PKM),streams/conf/p2pkm,https://dblp.org/streams/conf/p2pkm,https://dblp.org/rdf/schema#Conference
International Workshop on Very Large Data Search (VLDS),streams/conf/vlds,https://dblp.org/streams/conf/vlds,https://dblp.org/rdf/schema#Conference
IEEE International Conference on Peer-to-Peer Computing,streams/conf/p2p,https://dblp.org/streams/conf/p2p,https://dblp.org/rdf/schema#Conference
"International Workshop on Performance, Portability and Productivity in HPC (P3HPC)",streams/conf/p3hpc-ws,https://dblp.org/streams/conf/p3hpc-ws,https://dblp.org/rdf/schema#Conference
Nordic Microelectronics Event (NORCHIP),streams/conf/norchip,https://dblp.org/streams/conf/norchip,https://dblp.org/rdf/schema#Conference
Workshop on Visual Languages and Formal Methods (VLFM),streams/conf/vlfm,https://dblp.org/streams/conf/vlfm,https://dblp.org/rdf/schema#Conference
International Conference on Visualization in Biomedical Computing (VBC),streams/conf/vbc,https://dblp.org/streams/conf/vbc,https://dblp.org/rdf/schema#Conference
IEEE Nordic Circuits and Systems Conference (NORCAS),streams/conf/norcas,https://dblp.org/streams/conf/norcas,https://dblp.org/rdf/schema#Conference
Parallel Algorithms and Architectures,streams/conf/paa,https://dblp.org/streams/conf/paa,https://dblp.org/rdf/schema#Conference
International Conference on Formalizing Natural Languages with NooJ and Its Natural Language Processing Applications (NooJ),streams/conf/nooj,https://dblp.org/streams/conf/nooj,https://dblp.org/rdf/schema#Conference
"International Symposium on VLSI Design, Automation and Test (VLSI-DAT)",streams/conf/vlsi-dat,https://dblp.org/streams/conf/vlsi-dat,https://dblp.org/rdf/schema#Conference
IEEE/IFIP Network Operations and Management Symposium (NOMS),streams/conf/noms,https://dblp.org/streams/conf/noms,https://dblp.org/rdf/schema#Conference
International Conference and Exhibition on the Practical Application of Intelligent Agents and Multi-Agent Technology (PAAM),streams/conf/paam,https://dblp.org/streams/conf/paam,https://dblp.org/rdf/schema#Conference
Eurographics Workshop on Graphics and Cultural Heritage (GCH),streams/conf/vast,https://dblp.org/streams/conf/vast,https://dblp.org/rdf/schema#Conference
International Conference on Practical Applications of Agents and Multi-Agent Systems (PAAMS),streams/conf/paams,https://dblp.org/streams/conf/paams,https://dblp.org/rdf/schema#Conference
Non-Linear Speech Processing (NOLISP),streams/conf/nolisp,https://dblp.org/streams/conf/nolisp,https://dblp.org/rdf/schema#Conference
New Paradigms in Information Visualization and Manipulation (NPIVM),streams/conf/npiv,https://dblp.org/streams/conf/npiv,https://dblp.org/rdf/schema#Conference
Symposium on NLP for Social Good (NSG),streams/conf/nsg,https://dblp.org/streams/conf/nsg,https://dblp.org/rdf/schema#Conference
International Symposium on VLSI Design and Test (VDAT),streams/conf/vdat,https://dblp.org/streams/conf/vdat,https://dblp.org/rdf/schema#Conference
USENIX Symposium on Operating Systems Design and Implementation (OSDI),streams/conf/osdi,https://dblp.org/streams/conf/osdi,https://dblp.org/rdf/schema#Conference
NSF Workshops (NSF),streams/conf/nsf,https://dblp.org/streams/conf/nsf,https://dblp.org/rdf/schema#Conference
IEEE Visualization Conference (VIS),streams/conf/visualization,https://dblp.org/streams/conf/visualization,https://dblp.org/rdf/schema#Conference
USENIX/ACM Workshop on Networked Systems for Developing Regions (NSDR),streams/conf/nsdr,https://dblp.org/streams/conf/nsdr,https://dblp.org/rdf/schema#Conference
Open Source Modelling and Simulation of Energy Systems (OSMSES),streams/conf/osmses,https://dblp.org/streams/conf/osmses,https://dblp.org/rdf/schema#Conference
Visualization and Data Analysis (VDA),streams/conf/vda,https://dblp.org/streams/conf/vda,https://dblp.org/rdf/schema#Conference
Symposium on Networked Systems Design and Implementation (NSDI),streams/conf/nsdi,https://dblp.org/streams/conf/nsdi,https://dblp.org/rdf/schema#Conference
International Conference on Open Source Systems (OSS),streams/conf/oss,https://dblp.org/streams/conf/oss,https://dblp.org/rdf/schema#Conference
"International Conference on Wireless Communications, Vehicular Technology, Information Theory and Aerospace & Electronic Systems (VITAE)",streams/conf/vitae,https://dblp.org/streams/conf/vitae,https://dblp.org/rdf/schema#Conference
Workshop on Numerical and Symbolic Abstract Domains (NSAD),streams/conf/nsad,https://dblp.org/streams/conf/nsad,https://dblp.org/rdf/schema#Conference
